"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Armenia","ARM",182691856,0.302135608135801,1,72,2,3,2,2,1,1,0,2,1,2,,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,1,1,2,,,2,,,,,,2,2,2,4,2,2,,1,0,4,4,1,4,1,5,1,1,1,0
"Armenia","ARM",195236384,0.242363197758024,1,79,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,3,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,5,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,3,2,2,,0,1,4,4,4,4,2,4,1,2,0,0
"Armenia","ARM",188910481,1.08578305511193,1,26,3,2,1,2,1,1,0,2,2,2,,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,1,1,2,,,,2,2,,2,1,1,1,,2,2,2,1,2,2,2,2,,,,2,,,,,,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,3,1,1,2,3,1,,0,1,1,4,4,4,4,4,1,1,1,0
"Armenia","ARM",150543037,0.980806539973979,1,27,3,3,1,1,1,1,1,1,1,1,1,2,1,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,4,2,1,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,5,3,2,3,,2,,0,0,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",122888708,1.0190723468092,1,47,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,5,2,3,,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",139556980,2.8322209755975,2,32,2,2,2,2,1,1,0,1,2,1,1,1,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,2,,1,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,1,1,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,1,1,4,4,4,1,5,1,1,1,1
"Armenia","ARM",183765600,0.281841154221979,1,37,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",183662516,0.485863535194602,1,38,3,3,1,2,1,1,0,2,2,2,,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,1,1,2,,1,1,2,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,1,5,1,1,1,1
"Armenia","ARM",148108200,1.48874551046863,2,37,2,1,1,2,1,1,0,,,1,1,1,1,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,1,1,,8,,,2,,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,1,6,1,,1,1,2,4,4,4,2,1,1,1,1,1
"Armenia","ARM",120249014,0.667449197170835,1,35,2,3,2,1,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,2,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",153301135,0.919757318833475,1,62,3,4,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,1,2,2,1,1,2,,,2,,,,,,2,3,3,3,,2,,0,1,1,4,1,4,4,5,1,1,1,0
"Armenia","ARM",171016554,1.10180118740106,1,22,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,4,1,2,1,1,1,,,,,,,,,,1,1,2,1,2,,,2,2,1,1,1,,2,2,2,2,2,2,2,,2,2,2,2,,,,1,2,2,2,2,,,,,,1,2,1,2,,,2,1,2,2,2,2,2,2,,,,,,3,2,3,2,2,2,,1,1,1,3,4,4,4,4,1,1,1,1
"Armenia","ARM",138755683,1.83041673714121,1,29,2,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,1,0,2,4,4,4,4,5,1,1,0,0
"Armenia","ARM",139845755,1.0919285834996,2,64,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",197330395,0.712158482459662,2,72,2,5,1,2,1,1,0,1,2,2,,,2,1,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,1,1,2,2,1,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,4,2,1,,0,0,4,4,4,4,1,2,1,1,1,0
"Armenia","ARM",152651805,0.578733891297374,1,34,2,2,1,2,1,1,1,2,2,2,,,1,1,2,,,,1,2,2,,2,,,,,,,,,,1,2,2,1,2,,,1,1,2,,,,2,2,2,2,2,2,1,,2,3,1,1,2,1,2,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,3,1,1,1,0
"Armenia","ARM",143563397,2.98339399484209,1,17,1,2,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,3,2,1,2,2,2,2,1,2,,,2,2,1,2,2,,2,2,1,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,1,,1,0,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",145692975,0.718903332296998,1,55,3,2,1,2,1,1,0,1,2,2,,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,1,1,1,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,1,3,4,2,2,,1,1,1,4,4,4,2,5,1,1,1,1
"Armenia","ARM",183756255,1.352832138569,1,16,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,1,1,2,2,1,,3,2,2,2,2,2,,1,1,4,3,4,2,4,5,1,1,0,0
"Armenia","ARM",112388384,0.242363197758024,1,80,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,2,2,2,,,,,,2,2,2,4,2,2,,0,0,4,4,3,4,2,5,1,2,0,0
"Armenia","ARM",180326125,0.398304591015879,2,74,3,5,2,2,1,1,0,2,2,1,1,2,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,7,,,1,2,1,2,2,,,,2,,,,,,2,,,,,,,1,1,1,2,,,2,,,,,,3,3,2,2,3,2,,0,1,4,1,1,4,4,3,1,1,1,0
"Armenia","ARM",192990515,2.92459085848942,1,16,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,0,4,4,4,4,4,4,1,1,0,0
"Armenia","ARM",186070957,1.59321836406351,2,75,3,1,1,2,1,1,0,,,1,2,,1,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,0,4,4,4,4,2,5,1,1,1,0
"Armenia","ARM",183351379,0.242363197758024,1,73,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,1,4,4,4,4,2,2,1,1,0,0
"Armenia","ARM",149744554,1.32302580542629,2,66,2,1,1,1,1,1,0,,,2,,,,,,,,,,,,,,,1,1,1,3,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,4,3,2,2,,0,1,4,1,1,4,2,5,1,1,1,0
"Armenia","ARM",177474965,0.362095082741708,2,67,3,3,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,3,,,,2,2,,2,2,2,1,,2,1,2,2,,,,1,2,1,2,1,2,2,,,2,2,,,,,,,1,1,2,2,2,1,2,,,,,,1,1,3,1,1,1,,0,1,4,1,1,4,3,3,1,2,1,0
"Armenia","ARM",166552755,2.8086762957607,1,45,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,3,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",135006078,0.698998384364567,2,72,3,5,1,1,1,1,0,1,1,2,,,2,2,1,2,,1,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,2,1,2,,,,,,2,1,3,3,2,2,,1,0,4,1,1,4,2,5,1,1,1,0
"Armenia","ARM",200002412,0.796609182031757,2,72,3,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,4,,3,,1,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",192002995,1.65849096145791,1,32,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,3,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",184569430,0.692755716389889,1,48,2,2,1,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,4,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",139750721,2.98339399484209,2,50,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,2,1,2,1,5,2,,0,1,4,2,2,4,2,5,1,1,0,0
"Armenia","ARM",135228123,0.539177499222748,1,58,3,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,2,3,3,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,4,1,1,,1,0,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",146604652,0.692755716389889,1,49,2,5,1,2,1,1,0,1,1,2,,,2,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,4,1,2,,1,0,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",170832705,0.832397270100196,1,28,3,3,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,2,,,1,1,2,,,,2,2,2,2,2,2,2,,2,2,2,1,1,,,1,1,,,1,1,2,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,2,4,2,2,,0,0,2,4,4,4,1,1,1,1,1,0
"Armenia","ARM",175017831,0.242363197758024,1,72,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,3,4,2,1,,1,0,4,3,4,4,2,5,1,1,0,0
"Armenia","ARM",145574992,0.789322145518518,1,36,2,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",210663743,0.41350015433995,1,35,3,5,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,3,2,3,2,,,,2,,,,1,2,1,1,,,1,1,1,2,,,2,1,2,2,2,2,2,2,,,,,,2,2,1,1,2,3,,1,0,1,3,4,4,1,5,1,1,1,0
"Armenia","ARM",207898465,0.583956481156586,1,60,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,3,1,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",153561134,0.702169073940175,1,48,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,3,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,4,,0,1,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",119638758,0.356236925517851,1,30,3,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,3,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,5,5,2,4,,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",196669752,1.09704071800125,1,22,3,5,1,2,1,1,1,,,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,2,2,2,1,2,2,,2,1,1,2,1,,2,2,2,2,2,1,2,,3,3,2,2,,,,1,1,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,1,3,3,2,2,,0,1,1,4,4,4,4,1,1,1,1,1
"Armenia","ARM",158789560,0.583956481156586,1,63,2,4,2,2,1,1,0,2,2,1,1,1,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,1,,2,2,1,2,1,,2,2,,2,1,2,1,,2,2,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,3,4,2,2,,1,1,4,3,4,4,2,3,2,1,1,1
"Armenia","ARM",182154406,2.31150014789671,2,31,2,3,1,2,1,1,1,1,2,1,2,,1,2,1,2,,2,1,2,1,1,2,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,1,2,2,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,2,2,2,4,3,2,,1,1,1,4,4,4,2,5,1,1,1,0
"Armenia","ARM",197406169,0.242363197758024,1,52,3,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,2,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,1,2,2,1,2,1,2,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,1,3,4,,4,,1,1,4,4,4,2,4,1,1,2,0,0
"Armenia","ARM",202350354,0.333456188107264,1,60,2,5,1,1,1,1,0,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,2,,,,1,1,,2,2,2,1,,3,3,3,1,1,,,1,2,1,1,1,2,2,,,1,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,5,3,3,3,,3,,1,1,1,4,4,4,2,1,1,1,1,0
"Armenia","ARM",191875926,0.696411183429278,1,87,2,2,2,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,2,2,4,1,2,,0,0,4,4,1,4,4,5,2,2,1,0
"Armenia","ARM",201360112,0.673094138522938,1,46,2,3,2,1,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,1,2,,2,1,1,2,,4,2,1,1,2,2,2,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,1,3,2,1,,,2,3,3,2,4,1,,1,1,4,4,4,1,1,4,1,2,1,0
"Armenia","ARM",152854352,1.40028564632454,2,28,3,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,3,2,2,1,1,,,,,2,,,1,1,2,,,,2,1,,2,1,2,2,,3,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,3,3,3,4,,2,,1,1,4,4,4,2,2,5,1,1,0,0
"Armenia","ARM",163571547,0.602918358877917,1,40,2,2,1,1,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,4,1,1,2,,,,,4,,,2,2,2,,,,2,4,,1,2,2,2,3,7,,,3,,,,1,1,,,1,1,2,2,,,1,2,2,2,2,1,1,2,1,2,3,2,2,2,,,,,,5,4,5,5,,2,,1,1,1,4,3,4,1,1,1,1,1,0
"Armenia","ARM",178249236,0.912544697778593,2,50,2,3,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,1,1,1,2,1,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,4,3,1,,0,1,4,4,1,4,1,2,1,1,1,0
"Armenia","ARM",188950595,2.98339399484209,2,40,1,1,1,2,1,1,0,1,1,1,2,,1,1,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,1,2,1,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,3,3,2,2,3,1,,0,1,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",174649733,0.242363197758024,1,61,3,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,2,,0,0,4,4,4,4,2,3,1,1,0,0
"Armenia","ARM",141651688,0.277465756700066,1,30,3,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,1,2,2,1,1,1,,1,1,1,2,2,,2,2,2,2,2,2,2,,4,3,1,1,2,2,1,2,,,,1,2,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,2,3,3,3,,0,0,4,4,4,4,1,2,1,1,1,1
"Armenia","ARM",132029254,1.26329269038074,2,56,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,4,1,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",201561015,2.14015793337424,1,46,2,3,1,2,1,1,0,,,1,2,,1,1,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,5,2,2,2,,,,2,,,,1,2,1,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,2,4,4,4,1,5,1,1,1,0
"Armenia","ARM",139494387,0.398304591015879,2,78,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",163112332,0.459878659416737,1,91,3,3,1,2,1,1,0,2,2,2,,,2,1,2,,,,1,2,4,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,2,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",119489025,0.715506679189577,1,63,2,3,1,2,1,1,0,2,1,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,1,1,1,,,2,,,,2,,,,,,1,1,2,2,1,,,2,1,1,2,,,2,,,,,,3,2,3,5,,1,,0,0,2,4,1,4,4,1,1,2,1,0
"Armenia","ARM",153019317,1.70102227418455,1,46,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,2,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",158478930,2.27038289734523,2,27,3,4,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,0,1,4,4,4,4,5,1,1,1,0
"Armenia","ARM",144467576,0.82352982980911,1,45,2,2,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,6,1,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,3,2,2,4,2,1,,1,0,1,4,4,4,1,5,1,2,1,0
"Armenia","ARM",166397451,0.600111641143916,1,56,2,2,2,2,1,1,0,,,1,2,,2,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",158879602,0.874639524471271,2,35,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,1,2,1,1,2,,2,2,,2,2,2,1,,3,2,2,1,1,,,1,1,,,1,2,1,2,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,5,5,3,3,,2,,0,1,3,4,4,4,1,1,1,1,0,0
"Armenia","ARM",194233818,1.70756713721926,2,41,2,3,1,2,1,1,0,2,2,2,,,2,1,1,1,2,2,1,3,1,2,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,1,1,1,1,2,2,2,2,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,1,2,2,2,1,,2,,,,,,3,2,3,1,4,3,,1,1,1,2,4,4,4,1,1,1,1,0
"Armenia","ARM",172734897,1.456428888558,2,41,2,2,1,2,1,1,1,1,2,1,2,,2,1,2,,,,1,2,1,2,2,,,,,,,,,,1,2,2,1,2,,,1,2,2,,,,2,2,2,2,2,1,2,,4,3,3,2,,,,2,,,,1,2,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,1,2,3,2,1,,0,1,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",151790252,1.12285368570006,1,17,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,1,1,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",172601301,2.80450815593799,2,51,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,0,0,4,4,4,4,4,5,1,1,0,0
